Parcela,Codi,Bloque,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
174,1,2,100,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,076","0,006","0,050","0,002","0,096","0,004","0,216","0,020","0,273","0,015","0,303","0,071","0,265","0,010","0,714","0,058"
174,1,2,100,20230718,18/7/2023,"0,024","0,005","0,041","0,004","0,079","0,007","0,044","0,003","0,106","0,007","0,260","0,012","0,359","0,015","0,389","0,025","0,354","0,012","0,798","0,018"
174,1,2,100,20230808,8/8/2023,"0,029","0,003","0,028","0,005","0,069","0,010","0,034","0,004","0,100","0,001","0,319","0,036","0,392","0,031","0,404","0,040","0,400","0,031","0,846","0,023"
174,1,2,100,20230825,25/8/2023,"0,037","0,004","0,048","0,014","0,093","0,021","0,063","0,016","0,122","0,010","0,272","0,039","0,333","0,048","0,338","0,060","0,335","0,039","0,684","0,082"
174,1,2,100,20230907,7/9/2023,"0,048","0,002","0,072","0,025","0,116","0,034","0,112","0,040","0,185","0,041","0,288","0,035","0,334","0,034","0,338","0,038","0,400","0,059","0,502","0,140"
174,1,2,100,20230918,18/9/2023,"0,025","0,002","0,062","0,011","0,103","0,012","0,123","0,023","0,177","0,015","0,251","0,026","0,292","0,032","0,311","0,055","0,321","0,021","0,432","0,104"
174,1,2,200,20230711,11/7/2023,"0,022","0,000","0,040","0,002","0,078","0,005","0,051","0,002","0,099","0,004","0,224","0,013","0,278","0,009","0,329","0,038","0,271","0,005","0,732","0,029"
174,1,2,200,20230718,18/7/2023,"0,022","0,004","0,041","0,004","0,076","0,006","0,045","0,003","0,106","0,007","0,244","0,017","0,340","0,019","0,345","0,033","0,335","0,017","0,770","0,025"
174,1,2,200,20230808,8/8/2023,"0,030","0,003","0,030","0,005","0,075","0,011","0,036","0,005","0,101","0,001","0,336","0,026","0,402","0,022","0,422","0,027","0,421","0,022","0,843","0,023"
174,1,2,200,20230825,25/8/2023,"0,036","0,004","0,047","0,014","0,101","0,024","0,064","0,017","0,127","0,011","0,305","0,037","0,389","0,048","0,415","0,055","0,383","0,037","0,732","0,067"
174,1,2,200,20230907,7/9/2023,"0,046","0,001","0,053","0,011","0,092","0,015","0,082","0,017","0,156","0,019","0,258","0,015","0,302","0,015","0,296","0,017","0,340","0,024","0,565","0,072"
174,1,2,200,20230918,18/9/2023,"0,025","0,002","0,060","0,007","0,102","0,007","0,120","0,015","0,176","0,010","0,245","0,016","0,280","0,019","0,291","0,035","0,312","0,014","0,416","0,073"
140,2,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,067","0,004","0,047","0,001","0,091","0,003","0,210","0,010","0,271","0,008","0,299","0,034","0,265","0,005","0,730","0,027"
140,2,1,100,20230718,18/7/2023,"0,015","0,005","0,031","0,004","0,062","0,005","0,034","0,003","0,085","0,006","0,234","0,010","0,342","0,013","0,357","0,022","0,340","0,011","0,824","0,016"
140,2,1,100,20230808,8/8/2023,"0,029","0,002","0,026","0,004","0,063","0,009","0,032","0,004","0,099","0,001","0,304","0,027","0,397","0,027","0,422","0,035","0,419","0,027","0,858","0,019"
140,2,1,100,20230825,25/8/2023,"0,037","0,003","0,040","0,009","0,079","0,014","0,050","0,009","0,115","0,006","0,248","0,025","0,297","0,031","0,291","0,038","0,310","0,024","0,706","0,054"
140,2,1,100,20230907,7/9/2023,"0,047","0,001","0,062","0,014","0,105","0,025","0,102","0,023","0,183","0,032","0,293","0,031","0,343","0,030","0,348","0,035","0,421","0,053","0,545","0,087"
140,2,1,100,20230918,18/9/2023,"0,024","0,001","0,066","0,007","0,107","0,007","0,132","0,016","0,184","0,009","0,268","0,016","0,319","0,020","0,365","0,036","0,342","0,015","0,468","0,060"
140,2,1,200,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,065","0,003","0,045","0,002","0,090","0,002","0,215","0,009","0,278","0,007","0,332","0,031","0,272","0,004","0,759","0,021"
140,2,1,200,20230718,18/7/2023,"0,012","0,004","0,030","0,003","0,060","0,004","0,035","0,002","0,085","0,005","0,228","0,012","0,336","0,017","0,339","0,030","0,334","0,016","0,812","0,019"
140,2,1,200,20230808,8/8/2023,"0,026","0,003","0,021","0,004","0,054","0,010","0,026","0,004","0,099","0,001","0,282","0,040","0,372","0,037","0,387","0,050","0,395","0,041","0,873","0,023"
140,2,1,200,20230825,25/8/2023,"0,040","0,006","0,050","0,018","0,095","0,030","0,072","0,028","0,127","0,016","0,293","0,049","0,371","0,054","0,392","0,063","0,370","0,040","0,688","0,110"
140,2,1,200,20230907,7/9/2023,"0,046","0,001","0,051","0,009","0,085","0,013","0,081","0,014","0,155","0,016","0,260","0,015","0,306","0,016","0,303","0,017","0,352","0,027","0,578","0,062"
140,2,1,200,20230918,18/9/2023,"0,025","0,001","0,062","0,006","0,103","0,007","0,122","0,013","0,180","0,009","0,264","0,017","0,308","0,021","0,345","0,033","0,334","0,014","0,478","0,056"
1207,3,4,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,064","0,003","0,046","0,001","0,089","0,002","0,192","0,008","0,257","0,005","0,230","0,024","0,255","0,004","0,668","0,030"
1207,3,4,100,20230718,18/7/2023,"0,012","0,004","0,029","0,003","0,058","0,004","0,035","0,002","0,082","0,005","0,220","0,008","0,316","0,010","0,306","0,018","0,315","0,009","0,796","0,016"
1207,3,4,100,20230808,8/8/2023,"0,021","0,001","0,015","0,002","0,044","0,004","0,021","0,001","0,097","0,001","0,257","0,031","0,345","0,032","0,344","0,043","0,360","0,032","0,883","0,015"
1207,3,4,100,20230825,25/8/2023,"0,029","0,002","0,027","0,006","0,067","0,010","0,045","0,005","0,114","0,004","0,266","0,026","0,339","0,036","0,349","0,044","0,345","0,029","0,772","0,034"
1207,3,4,100,20230907,7/9/2023,"0,046","0,001","0,051","0,010","0,091","0,016","0,087","0,017","0,161","0,019","0,276","0,018","0,328","0,020","0,334","0,022","0,390","0,034","0,587","0,066"
1207,3,4,100,20230918,18/9/2023,"0,026","0,001","0,062","0,006","0,102","0,006","0,130","0,015","0,180","0,009","0,258","0,014","0,303","0,021","0,331","0,035","0,329","0,014","0,435","0,063"
1207,3,4,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,067","0,003","0,052","0,004","0,091","0,003","0,190","0,012","0,254","0,009","0,215","0,042","0,255","0,006","0,612","0,065"
1207,3,4,200,20230718,18/7/2023,"0,006","0,003","0,026","0,002","0,055","0,003","0,035","0,002","0,079","0,004","0,207","0,012","0,299","0,015","0,273","0,026","0,301","0,014","0,773","0,022"
1207,3,4,200,20230808,8/8/2023,"0,022","0,002","0,016","0,003","0,046","0,007","0,022","0,003","0,098","0,001","0,284","0,030","0,376","0,030","0,391","0,038","0,402","0,031","0,893","0,018"
1207,3,4,200,20230825,25/8/2023,"0,030","0,003","0,025","0,007","0,062","0,012","0,038","0,005","0,109","0,005","0,242","0,027","0,306","0,038","0,305","0,047","0,318","0,031","0,777","0,041"
1207,3,4,200,20230907,7/9/2023,"0,045","0,001","0,044","0,010","0,077","0,014","0,071","0,015","0,142","0,017","0,256","0,015","0,309","0,015","0,306","0,018","0,352","0,025","0,624","0,068"
1207,3,4,200,20230918,18/9/2023,"0,027","0,001","0,055","0,007","0,096","0,008","0,108","0,015","0,170","0,011","0,250","0,017","0,295","0,021","0,315","0,036","0,323","0,015","0,488","0,069"
133,4,1,100,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,075","0,005","0,060","0,005","0,097","0,003","0,191","0,012","0,253","0,009","0,214","0,038","0,253","0,005","0,561","0,065"
133,4,1,100,20230718,18/7/2023,"0,015","0,004","0,034","0,003","0,065","0,005","0,043","0,005","0,090","0,005","0,212","0,017","0,299","0,022","0,276","0,040","0,300","0,019","0,728","0,044"
133,4,1,100,20230808,8/8/2023,"0,026","0,003","0,021","0,005","0,056","0,010","0,027","0,007","0,099","0,001","0,297","0,032","0,377","0,038","0,388","0,049","0,393","0,041","0,871","0,036"
133,4,1,100,20230825,25/8/2023,"0,029","0,002","0,022","0,005","0,055","0,009","0,032","0,004","0,105","0,004","0,221","0,021","0,274","0,028","0,259","0,034","0,285","0,023","0,779","0,035"
133,4,1,100,20230907,7/9/2023,"0,045","0,001","0,042","0,008","0,083","0,014","0,064","0,013","0,145","0,018","0,290","0,022","0,349","0,024","0,354","0,026","0,419","0,039","0,695","0,055"
133,4,1,100,20230918,18/9/2023,"0,027","0,001","0,052","0,006","0,096","0,007","0,096","0,013","0,166","0,009","0,271","0,022","0,334","0,034","0,386","0,059","0,346","0,023","0,601","0,065"
133,4,1,200,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,067","0,004","0,044","0,001","0,091","0,003","0,230","0,010","0,290","0,008","0,392","0,036","0,280","0,005","0,799","0,018"
133,4,1,200,20230718,18/7/2023,"0,009","0,004","0,029","0,004","0,061","0,004","0,034","0,002","0,086","0,005","0,226","0,022","0,329","0,032","0,329","0,058","0,327","0,029","0,813","0,032"
133,4,1,200,20230808,8/8/2023,"0,027","0,003","0,022","0,004","0,061","0,010","0,027","0,004","0,099","0,001","0,335","0,046","0,429","0,044","0,457","0,061","0,452","0,047","0,887","0,022"
133,4,1,200,20230825,25/8/2023,"0,040","0,005","0,054","0,017","0,120","0,034","0,068","0,018","0,135","0,016","0,377","0,045","0,461","0,031","0,492","0,027","0,430","0,017","0,757","0,058"
133,4,1,200,20230907,7/9/2023,"0,045","0,001","0,043","0,008","0,078","0,012","0,068","0,014","0,141","0,015","0,267","0,015","0,322","0,017","0,322","0,019","0,384","0,030","0,651","0,060"
133,4,1,200,20230918,18/9/2023,"0,027","0,001","0,053","0,007","0,095","0,009","0,099","0,015","0,165","0,011","0,259","0,027","0,313","0,036","0,350","0,063","0,335","0,026","0,559","0,081"
1181,5,4,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,066","0,004","0,045","0,001","0,090","0,003","0,196","0,009","0,259","0,007","0,241","0,033","0,256","0,005","0,683","0,037"
1181,5,4,100,20230718,18/7/2023,"0,011","0,002","0,030","0,002","0,063","0,004","0,035","0,002","0,088","0,005","0,233","0,008","0,328","0,011","0,328","0,017","0,327","0,009","0,810","0,014"
1181,5,4,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,050","0,005","0,023","0,002","0,098","0,001","0,271","0,029","0,346","0,031","0,341","0,038","0,358","0,029","0,873","0,016"
1181,5,4,100,20230825,25/8/2023,"0,035","0,003","0,043","0,009","0,096","0,016","0,054","0,008","0,124","0,007","0,316","0,037","0,395","0,045","0,417","0,056","0,389","0,036","0,770","0,041"
1181,5,4,100,20230907,7/9/2023,"0,046","0,001","0,049","0,011","0,094","0,019","0,073","0,017","0,157","0,020","0,274","0,025","0,321","0,027","0,323","0,030","0,372","0,046","0,632","0,076"
1181,5,4,100,20230918,18/9/2023,"0,025","0,002","0,065","0,009","0,109","0,011","0,127","0,021","0,186","0,014","0,271","0,023","0,317","0,029","0,355","0,049","0,340","0,020","0,472","0,083"
1181,5,4,200,20230711,11/7/2023,"0,022","0,001","0,037","0,004","0,068","0,006","0,049","0,005","0,092","0,004","0,201","0,011","0,262","0,009","0,257","0,040","0,260","0,006","0,680","0,051"
1181,5,4,200,20230718,18/7/2023,"0,008","0,003","0,029","0,003","0,061","0,004","0,035","0,002","0,086","0,005","0,218","0,016","0,312","0,018","0,293","0,031","0,311","0,017","0,786","0,023"
1181,5,4,200,20230808,8/8/2023,"0,022","0,001","0,016","0,001","0,051","0,005","0,021","0,001","0,098","0,001","0,300","0,033","0,391","0,037","0,406","0,049","0,403","0,039","0,902","0,013"
1181,5,4,200,20230825,25/8/2023,"0,035","0,003","0,040","0,009","0,088","0,017","0,046","0,006","0,119","0,007","0,295","0,032","0,376","0,040","0,393","0,049","0,374","0,033","0,789","0,035"
1181,5,4,200,20230907,7/9/2023,"0,045","0,000","0,047","0,006","0,089","0,011","0,070","0,008","0,151","0,013","0,271","0,017","0,321","0,019","0,320","0,021","0,370","0,032","0,642","0,039"
1181,5,4,200,20230918,18/9/2023,"0,025","0,001","0,063","0,006","0,105","0,006","0,123","0,012","0,180","0,008","0,258","0,016","0,299","0,021","0,326","0,035","0,324","0,015","0,452","0,059"
151,6,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,063","0,004","0,048","0,003","0,088","0,003","0,193","0,009","0,259","0,007","0,244","0,032","0,258","0,005","0,673","0,039"
151,6,1,100,20230718,18/7/2023,"0,011","0,003","0,029","0,003","0,056","0,004","0,037","0,005","0,080","0,004","0,211","0,010","0,311","0,014","0,298","0,024","0,313","0,012","0,779","0,032"
151,6,1,100,20230808,8/8/2023,"0,022","0,001","0,016","0,002","0,042","0,006","0,024","0,004","0,097","0,001","0,225","0,037","0,319","0,045","0,320","0,057","0,339","0,046","0,860","0,031"
151,6,1,100,20230825,25/8/2023,"0,031","0,003","0,029","0,010","0,064","0,016","0,050","0,013","0,112","0,008","0,230","0,033","0,282","0,044","0,274","0,055","0,297","0,036","0,693","0,084"
151,6,1,100,20230907,7/9/2023,"0,046","0,000","0,053","0,010","0,088","0,016","0,094","0,016","0,160","0,019","0,269","0,021","0,319","0,021","0,321","0,024","0,374","0,036","0,546","0,065"
151,6,1,100,20230918,18/9/2023,"0,027","0,002","0,058","0,008","0,096","0,008","0,116","0,016","0,169","0,011","0,239","0,022","0,280","0,030","0,293","0,054","0,311","0,023","0,433","0,094"
151,6,1,200,20230711,11/7/2023,"0,022","0,000","0,036","0,003","0,063","0,005","0,048","0,006","0,088","0,004","0,198","0,010","0,265","0,009","0,271","0,042","0,263","0,006","0,699","0,052"
151,6,1,200,20230718,18/7/2023,"0,006","0,003","0,026","0,003","0,053","0,003","0,034","0,004","0,078","0,003","0,214","0,007","0,320","0,012","0,308","0,021","0,320","0,011","0,800","0,027"
151,6,1,200,20230808,8/8/2023,"0,020","0,001","0,013","0,001","0,036","0,003","0,018","0,001","0,097","0,000","0,207","0,022","0,305","0,028","0,302","0,040","0,331","0,032","0,886","0,015"
151,6,1,200,20230825,25/8/2023,"0,030","0,004","0,026","0,013","0,063","0,023","0,050","0,020","0,116","0,012","0,262","0,058","0,340","0,071","0,358","0,086","0,350","0,056","0,754","0,101"
151,6,1,200,20230907,7/9/2023,"0,045","0,001","0,043","0,010","0,069","0,012","0,074","0,017","0,135","0,016","0,237","0,014","0,284","0,014","0,277","0,017","0,309","0,026","0,576","0,077"
151,6,1,200,20230918,18/9/2023,"0,026","0,001","0,056","0,006","0,092","0,006","0,111","0,013","0,165","0,008","0,229","0,013","0,265","0,018","0,268","0,030","0,302","0,013","0,412","0,067"
1175,7,4,100,20230711,11/7/2023,"0,022","0,000","0,037","0,002","0,068","0,004","0,049","0,003","0,091","0,003","0,191","0,007","0,255","0,005","0,219","0,024","0,253","0,004","0,633","0,037"
1175,7,4,100,20230718,18/7/2023,"0,017","0,005","0,034","0,004","0,066","0,005","0,041","0,005","0,092","0,007","0,220","0,008","0,309","0,010","0,290","0,015","0,308","0,008","0,751","0,030"
1175,7,4,100,20230808,8/8/2023,"0,026","0,001","0,023","0,003","0,057","0,007","0,031","0,004","0,099","0,001","0,258","0,033","0,320","0,033","0,310","0,043","0,332","0,032","0,819","0,032"
1175,7,4,100,20230825,25/8/2023,"0,036","0,004","0,045","0,011","0,096","0,020","0,063","0,010","0,125","0,009","0,291","0,043","0,357","0,051","0,367","0,060","0,355","0,038","0,708","0,058"
1175,7,4,100,20230907,7/9/2023,"0,046","0,001","0,048","0,014","0,087","0,025","0,071","0,020","0,146","0,025","0,258","0,032","0,308","0,033","0,306","0,037","0,344","0,057","0,625","0,092"
1175,7,4,100,20230918,18/9/2023,"0,027","0,002","0,055","0,009","0,099","0,013","0,099","0,016","0,169","0,016","0,241","0,035","0,275","0,045","0,277","0,079","0,308","0,032","0,474","0,128"
1175,7,4,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,066","0,004","0,047","0,003","0,090","0,003","0,194","0,011","0,257","0,008","0,230","0,037","0,256","0,005","0,660","0,049"
1175,7,4,200,20230718,18/7/2023,"0,011","0,003","0,031","0,003","0,061","0,004","0,037","0,002","0,086","0,004","0,214","0,014","0,305","0,016","0,279","0,028","0,305","0,015","0,763","0,025"
1175,7,4,200,20230808,8/8/2023,"0,026","0,002","0,023","0,004","0,060","0,009","0,028","0,004","0,099","0,001","0,299","0,023","0,371","0,022","0,385","0,029","0,389","0,023","0,864","0,021"
1175,7,4,200,20230825,25/8/2023,"0,038","0,003","0,050","0,009","0,100","0,015","0,058","0,009","0,123","0,006","0,301","0,024","0,376","0,030","0,391","0,035","0,376","0,022","0,743","0,041"
1175,7,4,200,20230907,7/9/2023,"0,046","0,001","0,054","0,008","0,095","0,013","0,083","0,013","0,156","0,015","0,268","0,018","0,317","0,021","0,316","0,023","0,362","0,034","0,586","0,058"
1175,7,4,200,20230918,18/9/2023,"0,026","0,001","0,057","0,006","0,101","0,008","0,105","0,013","0,172","0,009","0,264","0,022","0,312","0,032","0,350","0,051","0,334","0,021","0,537","0,068"
188,8,2,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,066","0,004","0,044","0,002","0,090","0,003","0,220","0,013","0,282","0,010","0,351","0,042","0,273","0,006","0,776","0,025"
188,8,2,100,20230718,18/7/2023,"0,012","0,005","0,030","0,004","0,066","0,008","0,033","0,003","0,092","0,009","0,254","0,015","0,367","0,017","0,409","0,031","0,363","0,015","0,849","0,016"
188,8,2,100,20230808,8/8/2023,"0,024","0,001","0,019","0,002","0,054","0,006","0,024","0,002","0,098","0,001","0,287","0,027","0,380","0,026","0,390","0,034","0,393","0,026","0,883","0,013"
188,8,2,100,20230825,25/8/2023,"0,036","0,006","0,042","0,015","0,084","0,023","0,048","0,010","0,117","0,008","0,289","0,047","0,364","0,055","0,374","0,064","0,361","0,039","0,774","0,053"
188,8,2,100,20230907,7/9/2023,"0,046","0,001","0,050","0,010","0,088","0,017","0,071","0,014","0,146","0,018","0,279","0,026","0,340","0,030","0,347","0,031","0,411","0,050","0,662","0,062"
188,8,2,100,20230918,18/9/2023,"0,026","0,001","0,059","0,007","0,102","0,008","0,110","0,013","0,174","0,011","0,270","0,023","0,327","0,033","0,376","0,054","0,346","0,021","0,547","0,065"
188,8,2,200,20230711,11/7/2023,"0,022","0,000","0,035","0,002","0,068","0,004","0,045","0,002","0,092","0,003","0,221","0,009","0,280","0,007","0,341","0,032","0,272","0,005","0,768","0,022"
188,8,2,200,20230718,18/7/2023,"0,009","0,003","0,029","0,003","0,065","0,005","0,035","0,002","0,093","0,006","0,240","0,017","0,343","0,021","0,353","0,037","0,339","0,020","0,818","0,020"
188,8,2,200,20230808,8/8/2023,"0,026","0,002","0,022","0,003","0,062","0,008","0,025","0,003","0,099","0,001","0,337","0,034","0,420","0,031","0,444","0,038","0,443","0,030","0,893","0,016"
188,8,2,200,20230825,25/8/2023,"0,039","0,007","0,049","0,021","0,102","0,035","0,056","0,020","0,126","0,015","0,344","0,059","0,434","0,053","0,457","0,056","0,404","0,038","0,781","0,074"
188,8,2,200,20230907,7/9/2023,"0,046","0,001","0,052","0,008","0,092","0,013","0,074","0,011","0,155","0,016","0,280","0,017","0,333","0,017","0,333","0,017","0,395","0,026","0,638","0,047"
188,8,2,200,20230918,18/9/2023,"0,026","0,001","0,058","0,006","0,101","0,008","0,107","0,012","0,173","0,009","0,261","0,022","0,305","0,029","0,334","0,046","0,329","0,018","0,514","0,064"
1165,9,3,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,065","0,004","0,046","0,002","0,090","0,003","0,198","0,011","0,262","0,009","0,255","0,039","0,259","0,005","0,694","0,041"
1165,9,3,100,20230718,18/7/2023,"0,012","0,004","0,030","0,004","0,061","0,005","0,036","0,003","0,087","0,005","0,227","0,009","0,325","0,012","0,325","0,020","0,327","0,010","0,800","0,020"
1165,9,3,100,20230808,8/8/2023,"0,021","0,001","0,016","0,003","0,045","0,006","0,022","0,003","0,098","0,001","0,256","0,032","0,349","0,035","0,357","0,042","0,372","0,032","0,881","0,019"
1165,9,3,100,20230825,25/8/2023,"0,038","0,004","0,047","0,011","0,093","0,017","0,057","0,009","0,123","0,007","0,296","0,032","0,370","0,040","0,389","0,050","0,376","0,033","0,743","0,047"
1165,9,3,100,20230907,7/9/2023,"0,046","0,001","0,051","0,014","0,085","0,022","0,082","0,023","0,152","0,026","0,273","0,023","0,334","0,023","0,343","0,025","0,407","0,038","0,615","0,092"
1165,9,3,100,20230918,18/9/2023,"0,027","0,001","0,054","0,007","0,092","0,008","0,103","0,017","0,166","0,011","0,251","0,020","0,304","0,028","0,336","0,048","0,333","0,020","0,532","0,078"
1165,9,3,200,20230711,11/7/2023,"0,022","0,000","0,035","0,003","0,064","0,005","0,047","0,006","0,090","0,004","0,200","0,008","0,264","0,007","0,272","0,031","0,263","0,005","0,705","0,043"
1165,9,3,200,20230718,18/7/2023,"0,006","0,004","0,026","0,003","0,055","0,004","0,034","0,002","0,082","0,005","0,219","0,011","0,316","0,013","0,305","0,022","0,320","0,012","0,801","0,017"
1165,9,3,200,20230808,8/8/2023,"0,022","0,001","0,015","0,002","0,044","0,005","0,022","0,002","0,098","0,001","0,269","0,024","0,376","0,025","0,408","0,031","0,409","0,027","0,900","0,011"
1165,9,3,200,20230825,25/8/2023,"0,036","0,004","0,039","0,011","0,080","0,017","0,048","0,008","0,117","0,007","0,269","0,030","0,344","0,037","0,357","0,045","0,353","0,028","0,764","0,043"
1165,9,3,200,20230907,7/9/2023,"0,046","0,000","0,046","0,007","0,078","0,010","0,077","0,011","0,147","0,014","0,262","0,011","0,320","0,013","0,325","0,014","0,383","0,021","0,615","0,047"
1165,9,3,200,20230918,18/9/2023,"0,027","0,001","0,052","0,005","0,091","0,006","0,099","0,012","0,164","0,009","0,244","0,016","0,292","0,021","0,322","0,036","0,325","0,015","0,530","0,061"
1180,10,4,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,068","0,004","0,047","0,001","0,091","0,002","0,198","0,009","0,259","0,006","0,243","0,024","0,256","0,004","0,678","0,027"
1180,10,4,100,20230718,18/7/2023,"0,012","0,003","0,030","0,003","0,063","0,005","0,035","0,003","0,088","0,005","0,231","0,009","0,325","0,010","0,323","0,016","0,323","0,008","0,803","0,016"
1180,10,4,100,20230808,8/8/2023,"0,023","0,001","0,019","0,002","0,052","0,004","0,024","0,001","0,098","0,001","0,291","0,021","0,370","0,022","0,373","0,026","0,381","0,020","0,878","0,011"
1180,10,4,100,20230825,25/8/2023,"0,036","0,003","0,043","0,010","0,094","0,019","0,054","0,009","0,122","0,008","0,313","0,036","0,395","0,040","0,415","0,047","0,387","0,027","0,772","0,042"
1180,10,4,100,20230907,7/9/2023,"0,046","0,001","0,051","0,011","0,091","0,016","0,075","0,015","0,150","0,017","0,280","0,017","0,338","0,020","0,343","0,022","0,401","0,033","0,640","0,063"
1180,10,4,100,20230918,18/9/2023,"0,027","0,001","0,055","0,005","0,099","0,006","0,101","0,011","0,170","0,007","0,266","0,014","0,318","0,019","0,353","0,031","0,339","0,013","0,554","0,048"
1180,10,4,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,070","0,006","0,048","0,003","0,092","0,004","0,208","0,018","0,267","0,013","0,283","0,061","0,264","0,009","0,709","0,055"
1180,10,4,200,20230718,18/7/2023,"0,009","0,004","0,030","0,004","0,062","0,005","0,038","0,005","0,088","0,007","0,218","0,018","0,313","0,022","0,294","0,038","0,311","0,020","0,770","0,036"
1180,10,4,200,20230808,8/8/2023,"0,023","0,001","0,018","0,002","0,055","0,004","0,023","0,001","0,098","0,000","0,321","0,020","0,412","0,024","0,440","0,030","0,429","0,024","0,902","0,009"
1180,10,4,200,20230825,25/8/2023,"0,036","0,003","0,041","0,008","0,090","0,016","0,046","0,006","0,118","0,006","0,298","0,028","0,384","0,034","0,401","0,042","0,377","0,028","0,794","0,030"
1180,10,4,200,20230907,7/9/2023,"0,046","0,001","0,047","0,009","0,089","0,016","0,067","0,012","0,146","0,017","0,278","0,018","0,334","0,017","0,336","0,020","0,392","0,029","0,667","0,051"
1180,10,4,200,20230918,18/9/2023,"0,027","0,001","0,051","0,005","0,095","0,007","0,090","0,009","0,164","0,008","0,265","0,020","0,321","0,025","0,364","0,043","0,340","0,018","0,603","0,049"
127,11,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,068","0,004","0,047","0,002","0,091","0,003","0,207","0,010","0,269","0,007","0,286","0,033","0,264","0,005","0,715","0,029"
127,11,1,100,20230718,18/7/2023,"0,014","0,003","0,033","0,002","0,066","0,003","0,036","0,002","0,090","0,004","0,237","0,006","0,338","0,009","0,352","0,016","0,337","0,008","0,814","0,011"
127,11,1,100,20230808,8/8/2023,"0,025","0,001","0,022","0,002","0,063","0,006","0,027","0,002","0,099","0,001","0,326","0,033","0,403","0,032","0,422","0,044","0,419","0,033","0,879","0,015"
127,11,1,100,20230825,25/8/2023,"0,038","0,002","0,049","0,008","0,103","0,014","0,058","0,008","0,125","0,005","0,297","0,022","0,358","0,026","0,365","0,033","0,359","0,020","0,725","0,038"
127,11,1,100,20230907,7/9/2023,"0,046","0,001","0,056","0,009","0,105","0,015","0,089","0,017","0,172","0,020","0,293","0,021","0,343","0,022","0,346","0,024","0,412","0,039","0,590","0,065"
127,11,1,100,20230918,18/9/2023,"0,025","0,001","0,062","0,006","0,112","0,007","0,120","0,016","0,188","0,009","0,289","0,014","0,345","0,021","0,404","0,034","0,354","0,014","0,542","0,055"
127,11,1,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,069","0,005","0,046","0,003","0,093","0,003","0,227","0,012","0,286","0,010","0,375","0,048","0,277","0,007","0,780","0,029"
127,11,1,200,20230718,18/7/2023,"0,010","0,003","0,030","0,003","0,063","0,004","0,036","0,002","0,088","0,004","0,238","0,011","0,345","0,015","0,360","0,026","0,343","0,014","0,818","0,015"
127,11,1,200,20230808,8/8/2023,"0,023","0,001","0,017","0,001","0,051","0,004","0,021","0,001","0,098","0,001","0,300","0,031","0,393","0,039","0,407","0,050","0,413","0,040","0,901","0,013"
127,11,1,200,20230825,25/8/2023,"0,045","0,004","0,071","0,014","0,155","0,029","0,088","0,015","0,152","0,013","0,423","0,032","0,483","0,016","0,523","0,004","0,434","0,013","0,712","0,042"
127,11,1,200,20230907,7/9/2023,"0,045","0,000","0,043","0,007","0,081","0,012","0,068","0,012","0,147","0,016","0,268","0,015","0,319","0,016","0,316","0,019","0,370","0,027","0,648","0,055"
127,11,1,200,20230918,18/9/2023,"0,026","0,001","0,059","0,005","0,107","0,007","0,111","0,010","0,182","0,008","0,284","0,020","0,334","0,028","0,385","0,048","0,348","0,020","0,553","0,054"
170,12,2,100,20230711,11/7/2023,"0,022","0,000","0,035","0,001","0,067","0,004","0,045","0,001","0,091","0,003","0,210","0,015","0,271","0,013","0,298","0,059","0,265","0,008","0,737","0,046"
170,12,2,100,20230718,18/7/2023,"0,012","0,003","0,031","0,002","0,064","0,004","0,034","0,002","0,088","0,004","0,241","0,009","0,348","0,013","0,366","0,024","0,344","0,011","0,828","0,014"
170,12,2,100,20230808,8/8/2023,"0,022","0,001","0,017","0,001","0,052","0,004","0,023","0,001","0,098","0,001","0,307","0,021","0,404","0,019","0,423","0,023","0,415","0,018","0,898","0,007"
170,12,2,100,20230825,25/8/2023,"0,029","0,002","0,022","0,005","0,060","0,009","0,033","0,003","0,106","0,003","0,230","0,021","0,284","0,028","0,274","0,034","0,293","0,022","0,784","0,030"
