codigo,clase,nitrogeno,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
301,OJGC - pirl,100 kg N/ha,0.05458727483558948,2.6288015528945723e-05,651,0.03563429426670807,0.0019606264930601353,651,0.05944296255272837,0.006164446415163981,651,0.028657019596129152,0.002802546318651963,651,0.0905132322999922,0.005459453573465023,651,0.2238892820390505,0.018569809330614563,651,0.2872075375324021,0.025058134365348296,651,0.2815799039263513,0.028387979381801244,651,0.2954458772861463,0.02768783761488172,651,0.8152571958827293,2024-07-04
207,Magic8,100 kg N/ha,0.054543460943760017,3.21200566148288e-05,780,0.032336997985839847,0.002384614575552798,780,0.05255006643442007,0.005456276783939827,780,0.025996051690517327,0.0035677205657134656,780,0.08704763559194711,0.005498336441859317,780,0.21779172848432493,0.013249987600857226,780,0.2804338112855569,0.01696510186148838,780,0.2769270285581931,0.019566061110916504,780,0.2910631228715945,0.018734588895204497,780,0.8283653284578141,2024-07-04
206,Magic7,100 kg N/ha,0.05459992996769248,5.279104405184552e-05,579,0.03630201310073773,0.003703798768810851,579,0.05539364065325116,0.006818396340950729,579,0.03053682949876538,0.0053634143909410325,579,0.08731039571020888,0.00684283328452622,579,0.20937998348361264,0.014931671929022238,579,0.2726493137076317,0.019372464259652476,579,0.2659160502010471,0.020836974913567598,579,0.27958373496363614,0.020878785945765806,579,0.7939852732772444,2024-07-04
205,OJGC - pirl,100 kg N/ha,0.054585982342155615,3.5494908529442226e-05,784,0.03559938012337198,0.002846352664004852,784,0.058274312895171494,0.005693141506956345,784,0.028450532835357045,0.003779449818126967,784,0.08806687958386479,0.005012260061216763,784,0.22061340176329322,0.01351799233148052,784,0.2899011300534618,0.017167129416104814,784,0.28612387910181164,0.021117563961703143,784,0.2973718837815888,0.0199269794676325,784,0.8191173105265817,2024-07-04
204,Magic5,100 kg N/ha,0.05460199480802058,6.396539006387051e-05,627,0.03680753327632825,0.0051802100543241695,627,0.05691195522959343,0.007474298685899831,627,0.02960261051354416,0.0067790966894607126,627,0.0866542858750436,0.005927646335616363,627,0.21219969632332786,0.013706941783907432,627,0.2824254864901067,0.018423802904818126,627,0.2792251562577876,0.02152297225481328,627,0.29202971389989535,0.019661367060920705,627,0.8082904861630327,2024-07-04
203,Jsendra,100 kg N/ha,0.054598280062950345,6.96428612052212e-05,798,0.036695193527336405,0.005099145316131436,798,0.0575332450388667,0.0071295564306651195,798,0.032580105583171794,0.006441844035160899,798,0.08646555353226817,0.005869608716092708,798,0.19339067655099662,0.01316469101826981,798,0.25933042444979637,0.015584868538454038,798,0.2493433175529155,0.01956848698964555,798,0.25419838506177556,0.014757873733797803,798,0.7688726589599826,2024-07-04
202,Magic1,100 kg N/ha,0.05459670610325311,3.648126995981912e-05,744,0.036682672398064727,0.0029339939297023405,744,0.06166968807097404,0.004489712910944375,744,0.03276592172602172,0.003603666194872654,744,0.08895240291472405,0.0036737898053750156,744,0.21081715245400706,0.014021452792183794,744,0.2823375578849546,0.01790916532269445,744,0.2765911471459173,0.0220750259662993,744,0.27435979535502775,0.019574069164621278,744,0.7881676223174622,2024-07-04
201,Gavina,100 kg N/ha,0.05456980518840241,3.5560856710678715e-05,619,0.03524696461025848,0.00256568611226208,619,0.059774999664750354,0.004999303094202179,619,0.033386131865912765,0.004408350016843391,619,0.09007254555845491,0.004838789254435884,619,0.20563069529987885,0.01762478361382496,619,0.26831675885374595,0.02222293912346574,619,0.26442473231301744,0.024398682284166202,619,0.25649196150229703,0.0239128971866389,619,0.7757896982169611,2024-07-04
107,Magic4,100 kg N/ha,0.054617617066822124,5.3110288005232135e-05,526,0.03797196072770616,0.0037279501767272156,526,0.06053195706791751,0.00565503397735815,526,0.038306845458288157,0.005469794778790622,526,0.08948841747675558,0.005190343719923621,526,0.19083018719923361,0.0143837775517304,526,0.24971048913527805,0.01970255546644911,526,0.24311399278531962,0.022373474016287885,526,0.2339492478751411,0.0193111354704341,526,0.727761130288949,2024-07-04
106,Magic3,100 kg N/ha,0.054703088907095104,7.324894247559666e-05,624,0.04413495002648769,0.005500088434916514,624,0.07008584340413411,0.008595576856794941,624,0.0455099160854633,0.008177028800555049,624,0.09752553548568334,0.007948530289627253,624,0.20951256385216346,0.017727615462467105,624,0.26659505795209837,0.02252860764175928,624,0.2616699903439253,0.02612878687706504,624,0.24713396414732322,0.023512610234619605,624,0.7036921026869012,2024-07-04
105,Magic2,100 kg N/ha,0.0545356216691053,3.7767059871162904e-05,586,0.0322984688924848,0.002444991251881761,586,0.05385578207595357,0.005338377869560553,586,0.028370831199880348,0.003233073546964053,586,0.08341789896577699,0.004447160985857113,586,0.20791051819055967,0.013995634247904117,586,0.2739841083617747,0.019664180164334313,586,0.2715723343676674,0.02197789735015628,586,0.25768678424301406,0.020476356301359917,586,0.8108252865425521,2024-07-04
104,Magic1,100 kg N/ha,0.05460972148553167,4.8621448373264116e-05,591,0.03730365991995823,0.00351449006911212,591,0.06064638631597993,0.005389715460814666,591,0.03447702088331813,0.004295971433977408,591,0.08850077001374788,0.0049678991705938095,591,0.21436197503569163,0.01580697969142754,591,0.282021924323842,0.02059336230016708,591,0.27932135102712563,0.023337478633070834,591,0.2699389255994871,0.021671032581026685,591,0.7802600397610879,2024-07-04
103,Gavina,100 kg N/ha,0.05460298925206281,2.7604425245469255e-05,552,0.037266931672027145,0.0018780555317479308,552,0.05999074465986611,0.004712443420770164,552,0.03402287718178569,0.003179029150928648,552,0.08883298652759497,0.004250967712285168,552,0.1705337054487588,0.03947461245356029,552,0.21414191480995953,0.05760148473458988,552,0.197293682374816,0.06469727027005384,552,0.19563914036405258,0.06378810280402439,552,0.7058327579573005,2024-07-04
102,Copsemar7,100 kg N/ha,0.05460600570038328,3.1842995582474315e-05,691,0.037430184967438496,0.0021598662462374582,691,0.059455280883612405,0.004960347774974556,691,0.0325076797419105,0.0029177130086652067,691,0.08800190816567362,0.004845585043764668,691,0.17766288392968185,0.04154195208850645,691,0.22653299820233358,0.059914544091814806,691,0.21077638838639653,0.06732957231458896,691,0.21247455249129432,0.06747471271410246,691,0.7327594857155537,2024-07-04
101,Ricastello,100 kg N/ha,0.05463126371664279,5.982006518943992e-05,469,0.0401657446106868,0.004430834826043364,469,0.06446731827660665,0.008624002904705518,469,0.03940399267526069,0.008214220019693852,469,0.09298720695316665,0.00850547953348454,469,0.1737947606328708,0.0280139614731917,469,0.21456925447053238,0.03931419166460428,469,0.1987327624485691,0.0435590457954414,469,0.20181902334379997,0.04335159141083094,469,0.6690641673120066,2024-07-04
414,Ricastello,100 kg N/ha,0.0545859036745725,3.7465453237099816e-05,572,0.03763895101480551,0.002637983418066472,572,0.06349507578603038,0.007465040246576326,572,0.03658848875886077,0.004400642422527319,572,0.09360905627270678,0.007424197244591759,572,0.15697572614763167,0.0364765207296012,572,0.19285399430281633,0.05056447774355117,572,0.17709107832475143,0.057134885056387724,572,0.17912212451854786,0.055159435150805625,572,0.6575387225064548,2024-07-04
413,Jsendra,100 kg N/ha,0.05464298185379966,5.762739943050289e-05,667,0.040799985939952384,0.003524909332591068,667,0.06533306756655852,0.006581152238255354,667,0.04042185049900587,0.005630728041216403,667,0.09610759729388235,0.006539232439793496,667,0.1731954686109094,0.04139433308287607,667,0.21776886215095578,0.05816353108089532,667,0.20677951429558658,0.06699436750440423,667,0.20827862740992784,0.06609209140135408,667,0.6729641801727617,2024-07-04
412,Copsemar7,100 kg N/ha,0.05465002169554261,7.189150899025414e-05,522,0.041621449349940505,0.005030995663567412,522,0.06833623834953455,0.009000526289125099,522,0.04134717480889682,0.007692735666758589,522,0.09941390465045798,0.009286157719690836,522,0.18766506969700372,0.04246695915818543,522,0.23655478524979046,0.058946531277120164,522,0.22817180531235035,0.06857659713186952,522,0.2288886176215278,0.06922098691808358,522,0.6931780107635005,2024-07-04
411,Gavina,100 kg N/ha,0.05457690353512578,2.731656881123884e-05,641,0.03692111879726654,0.0017884305305161884,641,0.061458153211382364,0.0048797301089205875,641,0.03465863732205538,0.002951532838294915,641,0.09333866137238263,0.005156935540146919,641,0.19888715104268234,0.03654130536025311,641,0.2519257020280811,0.052924389633844326,641,0.245715636730938,0.060919368809404205,641,0.2454115559641917,0.06084909656265834,641,0.7527687770989676,2024-07-04
410,Magic1,100 kg N/ha,0.05463040405635664,4.2066303350971174e-05,674,0.03958180820906551,0.0037126280773239727,674,0.06543280604331358,0.006270854654946373,674,0.04029447176336181,0.004604001702266448,674,0.09734410135965318,0.005233875245457009,674,0.2203973606007743,0.02122141998868266,674,0.2749593944153375,0.0261812037890606,674,0.26949690640503293,0.033993487812515245,674,0.2757667518864753,0.024348855569588997,674,0.7398605990805931,2024-07-04
409,Magic2,100 kg N/ha,0.05454160051449611,3.6244442965161405e-05,827,0.032663908085482876,0.00349870772871271,827,0.05444830418209643,0.006984527835049418,827,0.03224761944439852,0.0050170629008599015,827,0.08748789998323193,0.006002955986608904,827,0.20593189760736283,0.03544504922579846,827,0.2588791576233279,0.04562091965210149,827,0.25173254601179906,0.05456257085606871,827,0.2604122138801768,0.04511058117388013,827,0.7728882269464517,2024-07-04
408,Magic8,100 kg N/ha,0.054541913052956394,4.771699042133158e-05,607,0.03250231420777775,0.003690755854762648,607,0.054318687275567594,0.005099308222260086,607,0.03171203085382452,0.003610923040740824,607,0.08897867469850443,0.004414086899424617,607,0.2142024283746911,0.016482234337596057,607,0.2643623163515496,0.019242777915823305,607,0.25787011638308277,0.024410178804626675,607,0.2636003321438684,0.017480680973973414,607,0.7809807603375433,2024-07-04
314,Copsemar7,100 kg N/ha,0.05464656342493805,5.0700061043584744e-05,681,0.040642126366255395,0.0038941511151874084,681,0.06212673663392816,0.006876606654192048,681,0.0398138637234636,0.005883190899400193,681,0.09481697250567869,0.006332608703230662,681,0.21636339991453285,0.024013956172798504,681,0.2704786841214666,0.030912875000813248,681,0.2664718291833012,0.03922576567236766,681,0.2695694305823238,0.03126086617707831,681,0.7400213941068206,2024-07-04
313,Magic4,100 kg N/ha,0.05471510826786862,0.00011333245413299273,632,0.04433752917036225,0.006878605853797478,632,0.06444073930571351,0.007979521533365863,632,0.043035374412053747,0.007350792041882587,632,0.09377460841891132,0.006351806684478183,632,0.1819328356392776,0.020593989426389254,632,0.23124632050719443,0.028979062428593865,632,0.21904993660842317,0.03534427976652337,632,0.22589031654068187,0.02841425407795064,632,0.6715926257409263,2024-07-04
312,Magic6,100 kg N/ha,0.054578014928051546,3.8502337833725416e-05,702,0.035850207010904946,0.0028419372246173903,702,0.05601103692992121,0.005264887722435745,702,0.03298452437093795,0.004271769481194155,702,0.08671647531014902,0.004412116192679086,702,0.18074161714298434,0.02476317632388826,702,0.22963386383491363,0.036412087336123944,702,0.21794380557503115,0.04316658310941416,702,0.22497967233685007,0.03776926775859803,702,0.7371000366675194,2024-07-04
311,Magic2,100 kg N/ha,0.05451817624898069,2.763099484399795e-05,594,0.031451790421097366,0.001976213414805751,594,0.05184955789585306,0.003811271447554867,594,0.026496434452557803,0.0027826800882194253,594,0.08337106929483638,0.0037627432776418304,594,0.19443865175600406,0.025684091383834443,594,0.2519765526357323,0.03532644310662745,594,0.2424188479028567,0.04206250431400288,594,0.25150224576494107,0.035243671679493556,594,0.8029384256597322,2024-07-04
310,Gavina,100 kg N/ha,0.0545833994547526,3.2254853661709226e-05,750,0.03498320515950521,0.0020957224555996977,750,0.05358612569173177,0.00448362838377353,750,0.029825714111328124,0.0032844191087753683,750,0.08586709594726563,0.0044859897895999645,750,0.19170271809895834,0.03369265998164865,750,0.2442320556640625,0.04871092535065056,750,0.2333558349609375,0.05701038838150446,750,0.24800520833333334,0.054481130168714455,750,0.7733449459776647,2024-07-04
309,Magic5,100 kg N/ha,0.05460947210138494,3.9206245739265474e-05,693,0.036621960726651276,0.002613586610641827,693,0.05677604400062286,0.005861853262348048,693,0.032775953218534395,0.0049403636858664285,693,0.09014296978927105,0.006299892913915264,693,0.19706215246071204,0.024858968212159792,693,0.24824068143770292,0.03491379126621873,693,0.23699158507508117,0.04052309425830264,693,0.25134656061169736,0.039200797712674866,693,0.7570059509320134,2024-07-04
308,Magic3,100 kg N/ha,0.05462702154915527,3.7770667008927155e-05,603,0.03810716821977353,0.0027281029474019894,603,0.05976198996675153,0.006840221131560951,603,0.03304072201350831,0.004240619805652412,603,0.09188221540814806,0.007142761375140714,603,0.21104933452448046,0.021875262900145652,603,0.27005455308094944,0.027976892035967375,603,0.26169880982457505,0.03437748421129574,603,0.2761705186631944,0.03137823899459108,603,0.7757971466707805,2024-07-04
214,Magic3,100 kg N/ha,0.05459521515200837,3.932355981459138e-05,693,0.03577450343540737,0.0025829042962322592,693,0.05558096485220509,0.0064689572758454186,693,0.030516179953130638,0.004068908691152817,693,0.08861570922499268,0.006581645306985574,693,0.20940867062082882,0.017808301495220127,693,0.27096313212341044,0.023313561719352588,693,0.26361013525320165,0.025910921934470383,693,0.2752501472594246,0.025097627405271387,693,0.79249609181196,2024-07-04
213,Magic2,100 kg N/ha,0.054524095351513834,2.852785610230905e-05,602,0.03140042707373533,0.002161642683537099,602,0.049517412914390185,0.005726757443233425,602,0.024924484202236037,0.0028544734526568206,602,0.08264373069585756,0.005793036530677318,602,0.20446693699225238,0.018659480751937668,602,0.2666563116434801,0.023952281450536954,602,0.2593136404043812,0.026884793251701546,602,0.2743294041022114,0.027086490928692926,602,0.824622511587907,2024-07-04
212,Ricastello,100 kg N/ha,0.05457815183263247,6.775522036238754e-05,588,0.035826459222910355,0.004882606389366757,588,0.056913518581260626,0.008337107299705899,588,0.033148382796722206,0.0074015672048855195,588,0.0893722780707742,0.007814486068661891,588,0.19298787019690689,0.018694060763153417,588,0.24547888308155294,0.02452896650989171,588,0.23559134347098215,0.028296663500379456,588,0.2502461387997582,0.028062599815100907,588,0.7533049299625948,2024-07-04
211,Magic9,100 kg N/ha,0.05458185882315311,5.844872031548134e-05,603,0.03599932972669206,0.004458368108548242,603,0.05527920193142361,0.0069494047049253735,603,0.03130388022655278,0.006204509461659365,603,0.08642029643651858,0.006594782279223701,603,0.1948129328131478,0.010978527940247384,603,0.2564952084871865,0.01318989986735508,603,0.24844302150542857,0.01747842957672352,603,0.25935783829064313,0.015565255376985285,603,0.7761985563897736,2024-07-04
210,Magic6,100 kg N/ha,0.05458075033651816,4.5198666146781227e-05,555,0.03555278606242962,0.0035882596218478227,555,0.055683534639375705,0.006139111431533281,555,0.032275455921619865,0.0051892400191138385,555,0.08606453285560951,0.005265662697569591,555,0.18374031685494088,0.014068275951625589,555,0.24361935177364866,0.018370038283839277,555,0.2331161911423142,0.022785976788775423,555,0.23637348896748311,0.021047000392717747,555,0.7567711246477583,2024-07-04
209,Magic4,100 kg N/ha,0.0545173749175088,3.384380837413319e-05,586,0.032020699042102176,0.0025719028738883727,586,0.05307481720179014,0.00511766942925781,586,0.030492274834434327,0.004349086392493192,586,0.084226933762482,0.0048842811574582624,586,0.16970060953914914,0.016828663889447433,586,0.22405240316032957,0.022116850524306526,586,0.21302771975155985,0.0235734420048524,586,0.21061301638241922,0.024657952115192342,586,0.7495706676055581,2024-07-04
208,Copsemar7,100 kg N/ha,0.05454351806640625,3.748632718204461e-05,625,0.03390728759765625,0.0029687013584102006,625,0.0581129150390625,0.006542471777741409,625,0.0330743408203125,0.004662099200563866,625,0.08828333740234375,0.005794242204312332,625,0.18471063232421875,0.01799407456835267,625,0.241086572265625,0.022865257307772342,625,0.233721533203125,0.024868535555232586,625,0.2257826171875,0.024945822299535438,625,0.7520625763694757,2024-07-04
114,Jsendra,100 kg N/ha,0.05458261465656404,4.7115324054797745e-05,709,0.03674142081579469,0.0034086948716239417,709,0.06048220807978061,0.0056773957486851885,709,0.04122005295854361,0.0049894484811357324,709,0.09032882453692481,0.005504626628376208,709,0.1711486256845579,0.01570841854634704,709,0.2183991124162553,0.020407969442763768,709,0.20725016735168372,0.021991635501192076,709,0.19744440463433313,0.022001294443444813,709,0.6682093096945111,2024-07-04
113,OJGC - pirl,100 kg N/ha,0.05458188485976663,3.4440248022627036e-05,778,0.03703482169418531,0.0023536743051135738,778,0.06574230635380683,0.006007261733466882,778,0.04034175235385454,0.0033951466890552893,778,0.0939513257965637,0.005192926319104129,778,0.19311992184361945,0.020675859170277987,778,0.24438629542647414,0.026161597743535825,778,0.23636542862056154,0.029444166416315597,778,0.22403440499979915,0.027079852292014445,778,0.7084155733740465,2024-07-04
112,Magic9,100 kg N/ha,0.054588489962699716,9.254973369962304e-05,532,0.03736318143686854,0.0063184712528284075,532,0.06089038418647938,0.009619987633069,532,0.04039560404038967,0.007699000150583137,532,0.09078176398026316,0.007260025128548235,532,0.1786676277791647,0.016901516587148745,532,0.23065892556556186,0.022247550051275867,532,0.21908881969021676,0.02537893319653869,532,0.2117513212046229,0.02250326152410124,532,0.6886471761223872,2024-07-04
111,Magic8,100 kg N/ha,0.05455167349763783,4.077772324019748e-05,721,0.03374981714849168,0.0025245307957511443,721,0.05608994355644829,0.00515019356951459,721,0.03233549565118163,0.003760827651875015,721,0.08684447734266644,0.00512589701606362,721,0.1798360245237734,0.023109413821583727,721,0.22991024869159588,0.03144675915095636,721,0.2157119137238861,0.03547423949454657,721,0.2105601994571342,0.03519275287479352,721,0.7392797148525123,2024-07-04
110,Magic7,100 kg N/ha,0.05461981251064373,3.8492563426584464e-05,734,0.03813178402851323,0.002351929974781724,734,0.05931073638333936,0.005252456229628801,734,0.03704212407000383,0.003579582489389185,734,0.08890845275379981,0.004954214770901449,734,0.1465144975958468,0.03860578990938865,734,0.18387890641630833,0.054159092555887973,734,0.16340384626258622,0.06020060927820955,734,0.16204448356940246,0.05941292872678538,734,0.6304029059946512,2024-07-04
109,Magic6,100 kg N/ha,0.05462774642183399,4.787789607193251e-05,762,0.03903082099173638,0.002996801651801063,762,0.06089249057719714,0.0073041863066076965,762,0.03781950943113312,0.0045031016615284265,762,0.08983050368902251,0.006266151404976381,762,0.14709983285017839,0.03865624341745278,762,0.1834226593257874,0.052156257414475285,762,0.1628616813599594,0.057549755102603045,762,0.16392687299433029,0.05803563154964781,762,0.623088648397518,2024-07-04
108,Magic5,100 kg N/ha,0.05461335283072274,2.8736743824705857e-05,709,0.03773057343088858,0.001941665433397811,709,0.05919796253629397,0.0049029016865155236,709,0.0346390222460662,0.0033871032219052054,709,0.08858871998000044,0.004377751722041038,709,0.16454692888999692,0.04295168754809212,709,0.20925008023239158,0.06156257457752722,709,0.19251568663776006,0.06906670596936514,709,0.19429816715471834,0.07018040872873732,709,0.6950182330247738,2024-07-04
407,OJGC - pirl,200 kg N/ha,0.054602920177371006,3.545205034959335e-05,860,0.03700619631035383,0.0025745180783157125,860,0.06396831246309502,0.00650743103701354,860,0.03679959940355877,0.004355555924132933,860,0.09525370930516443,0.006072520072474827,860,0.1727854883948038,0.03367611764870511,860,0.2178473006847293,0.047984724645717416,860,0.20306612946266353,0.05334394459031428,860,0.20636435220407884,0.050305807662663356,860,0.693165008794711,2024-07-04
406,Magic5,200 kg N/ha,0.054625046699809755,4.656072708956435e-05,694,0.037614651990555206,0.0033186367184414116,694,0.06270544398414986,0.0070359625580178374,694,0.036239162302154626,0.005171143404481173,694,0.09631100305562748,0.00783354303677673,694,0.20756130603273595,0.026605016772580644,694,0.26858403978155393,0.03701914245072079,694,0.2583133576582763,0.042295893446169255,694,0.2627985841602688,0.041256143057575224,694,0.7539375164264569,2024-07-04
405,Magic3,200 kg N/ha,0.0546601818453881,5.516292636456914e-05,775,0.040078048706054685,0.0037616154550432304,775,0.06610739431073588,0.008839520379115545,775,0.04016321489887853,0.005564659924459292,775,0.09942709645917339,0.008696831989699004,775,0.21063531691028226,0.03180688488413299,775,0.26823179183467744,0.04316474254049133,775,0.2562855579007056,0.04723509028901543,775,0.2612798087827621,0.04644790745268519,775,0.7290377388336764,2024-07-04
404,Magic4,200 kg N/ha,0.054733655865494286,0.0001104996618664175,774,0.045236626952809576,0.006651721965757075,774,0.07255658191611908,0.011253749337259868,774,0.049013793314458175,0.010683260883879754,774,0.10579519740062783,0.010414341652469475,774,0.20996127264136183,0.01420660244180902,774,0.2620803872436208,0.01971190872023745,774,0.2501367573898276,0.02202504863992931,774,0.25602659082535933,0.022196331157622245,774,0.6723135344456782,2024-07-04
403,Magic9,200 kg N/ha,0.05468107559710065,9.461135793364189e-05,573,0.04237519508881095,0.006009322823128365,573,0.06883314309111857,0.01017053907250415,573,0.04412658385165283,0.008149295287736846,573,0.10287164684781645,0.009530647838539833,573,0.21980658459621782,0.016830543002416758,573,0.27314239022619435,0.020275978838522245,573,0.26312255859375,0.022710532218240678,573,0.2675708284760853,0.022414140767492152,573,0.7127635019551343,2024-07-04
402,Magic6,200 kg N/ha,0.05473215234188633,9.286154028415886e-05,655,0.045660534341826695,0.006866925112380732,655,0.0727850761122376,0.009965384586354898,655,0.04769525309555403,0.008311896450961021,655,0.10553353578989742,0.00899020287977413,655,0.21002644546159352,0.01984868150765302,655,0.25095561952081347,0.02058804193052618,655,0.24264575288495946,0.025427475935909074,655,0.2403744297173187,0.021752449944155764,655,0.6714535521120627,2024-07-04
401,Magic7,200 kg N/ha,0.05473789295276722,7.369352391079584e-05,666,0.04648592379000094,0.00561091635487307,666,0.07345035197856548,0.009025980473647876,666,0.04833911632274364,0.007589276661813499,666,0.10654153909769144,0.008671676543849234,666,0.21911879989119978,0.01584324288483376,666,0.2628585769607498,0.01642012277599855,666,0.2563840161572706,0.01995715026856496,666,0.25365805411124015,0.01711378572809329,666,0.6827341860834013,2024-07-04
307,Ricastello,200 kg N/ha,0.05468048587922127,8.42272927303701e-05,496,0.043859889430384484,0.006723080664226378,496,0.07155752951099027,0.011402172987558967,496,0.046812126713414344,0.010755098698515701,496,0.10358325896724578,0.010206513011491633,496,0.21293089466710244,0.027330715792498055,496,0.25345828456263386,0.030914102191715625,496,0.24866445602909212,0.03639974042873037,496,0.25479995050737936,0.0357279816101503,496,0.6831415452356924,2024-07-04
306,Magic1,200 kg N/ha,0.0547391082603894,8.427936250568023e-05,764,0.04613206274222329,0.006170789916386662,764,0.07385222449976736,0.00996207991338061,764,0.044859291995383056,0.00771154306478794,764,0.10563064495306365,0.009447092859911405,764,0.238333976705661,0.01846463279189831,764,0.287739179521331,0.020235429553280945,764,0.28662814394965846,0.023810604545611146,764,0.297626874833831,0.02141155607245956,764,0.7293454464269925,2024-07-04
305,Jsendra,200 kg N/ha,0.0546779602531373,0.00010509158862397502,635,0.041320320189468504,0.007441969223358139,635,0.06381996935746802,0.011240920629588397,635,0.03861398171252153,0.009016923926581653,635,0.09674864641324742,0.010567701445242295,635,0.22108661321204479,0.019264343637736464,635,0.2720767043706939,0.01987536130657229,635,0.2672470933809055,0.02299751635877727,635,0.27625136488065943,0.02097708477992372,635,0.7475064017170104,2024-07-04
304,Magic9,200 kg N/ha,0.05473784733096643,0.00011738944331241569,686,0.04592329976162479,0.007845314893994385,686,0.07103104772095083,0.011363156598401312,686,0.04337008562449464,0.009571058659658726,686,0.10371581319469753,0.009976228200534898,686,0.23001145343391263,0.017628206396438126,686,0.2765298070434926,0.01899160588084711,686,0.27178866105594024,0.022487003187375613,686,0.27450352437989706,0.01972954089994252,686,0.7247730797173711,2024-07-04
303,Magic7,200 kg N/ha,0.05461987013610749,7.152114337324333e-05,671,0.03726715622289348,0.0049704172722805995,671,0.05770446504459296,0.00831740298089465,671,0.033473652983209236,0.006689859394092613,671,0.0907649396961741,0.007429790219173019,671,0.20801204220903968,0.01774874047675593,671,0.2584939834435544,0.021391985239974032,671,0.25153231443129426,0.024683357844987534,671,0.25579888561265834,0.022405922190294705,671,0.7651020904097335,2024-07-04
302,Magic8,200 kg N/ha,0.054552281878596946,4.881291120465682e-05,562,0.033347934166307554,0.003478658417715972,562,0.05799812778459325,0.0064626754005944476,562,0.029312483356516556,0.004833239658950452,562,0.09578907107967499,0.007059505038803996,562,0.21904073151829404,0.021389787358576034,562,0.2664897552164424,0.02667926876846083,562,0.25983779201303936,0.030259813186613634,562,0.26438111003183384,0.028211079467384735,562,0.7972508701985292,2024-07-04
301,OJGC - pirl,200 kg N/ha,0.0545867854245595,4.4666590145247905e-05,697,0.03611792040350106,0.003480309984968334,697,0.062087520123212205,0.008895219880368828,697,0.03289885500411221,0.005174650698281918,697,0.09655358904232425,0.008045012613920096,697,0.1964282305374036,0.028360999040790404,697,0.23930459590348144,0.036178494922637125,697,0.22467566425865315,0.042374143172294924,697,0.23277768719316042,0.0423668821341311,697,0.7445488389280436,2024-07-04
207,Magic8,200 kg N/ha,0.05459757684503944,8.286824599511789e-05,721,0.0366794676125959,0.00556976021120178,721,0.06266459281170086,0.010218179847244997,721,0.03505730860441634,0.007695325728318268,721,0.1000316582837151,0.010060051661120744,721,0.20316027933615421,0.027543388255266338,721,0.2480709377505743,0.03432935159459079,721,0.234829377532832,0.040390888122194,721,0.24415560866526526,0.03950722110923127,721,0.7402072024657913,2024-07-04
206,Magic7,200 kg N/ha,0.05459026856855913,6.674943795480113e-05,880,0.03545014641501687,0.004394647080413767,880,0.056780667738481,0.0073215718830995325,880,0.031917420300570404,0.0058580452910951,880,0.09081476384943182,0.006799732452531636,880,0.19079145951704546,0.026785696966312944,880,0.24285045970569957,0.036141753914992955,880,0.2288020047274503,0.04139387009939549,880,0.23974085721102628,0.04047317076727698,880,0.7551588624657323,2024-07-04
205,OJGC - pirl,200 kg N/ha,0.054560210739356886,5.43079484083642e-05,690,0.0343885946964872,0.0036664573101193535,690,0.0605739206507586,0.008769338838394066,690,0.02963596288708673,0.005170869648051685,690,0.09388872229534646,0.008036193641360812,690,0.2041023143823596,0.025714492942481987,690,0.25705460258152174,0.03227304968485684,690,0.24554273080134736,0.03836909512276588,690,0.2551230831422668,0.037380019614790136,690,0.7846056866550759,2024-07-04
204,Magic5,200 kg N/ha,0.05456480486639615,8.019003651834029e-05,696,0.03356207924327631,0.0053156587795736695,696,0.054956074418692755,0.0102036780423576,696,0.029649252179025233,0.007679989791410438,696,0.0890871300094429,0.009502214045453653,696,0.20556432351298715,0.017129985610416384,696,0.2656535883059447,0.020352514196823046,696,0.2574439651664646,0.023927985318620167,696,0.26766340759978896,0.022434628386217893,696,0.7934520888151452,2024-07-04
203,Jsendra,200 kg N/ha,0.05463219145268344,0.0001654695785032822,836,0.03829729728151166,0.011773416997183159,836,0.05934995441345507,0.01734945579659077,836,0.036334808933677853,0.015344889559232272,836,0.09100398378509084,0.014224488127864823,836,0.18869361694920006,0.022784599117613488,836,0.2441101621782951,0.02938013088175445,836,0.23225736846193742,0.03471472050299786,836,0.2384969720429781,0.033777292601447795,836,0.7294425378579845,2024-07-04
202,Magic1,200 kg N/ha,0.05467203389043394,9.821268694159568e-05,736,0.0415684347567351,0.007029350772090049,736,0.06939839280169943,0.010965910245493236,736,0.040892025698786194,0.008962068062948785,736,0.09793964676235033,0.008528122385452029,736,0.21970740608547046,0.021195146253480384,736,0.28487908321878186,0.02694557832720297,736,0.28004161171291186,0.03326717317369245,736,0.28486210366953973,0.033340040251222544,736,0.7451683405418215,2024-07-04
201,Gavina,200 kg N/ha,0.05472458892318977,0.0001070266751596273,667,0.04547083395710592,0.00759080192556275,667,0.07620286155140203,0.012638873993556348,667,0.05065866496073253,0.011210205762518338,667,0.10363069502846232,0.011544588510758609,667,0.22213708514395147,0.01813947792136791,667,0.29127706044438717,0.022597848452996915,667,0.28920776733215425,0.026539579374352227,667,0.2945141656466689,0.026669613194024475,667,0.701890742083782,2024-07-04
